train_avg_loss,train_classification_loss,train_regression_loss,val_avg_loss,val_classification_loss,val_regression_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
6.925093997608531,2.4115065986459907,4.5135873556137085,4.59719181060791,1.501307209332784,3.095884641011556,128.87367510795593,False,,,1,623bbfd523c44028b7e4432f2648b73f,2021-01-09_16-55-32,1610211332,128.87367510795593,1477,6a818439ea48,172.28.0.2,128.87367510795593,0,1,71b4b_00002
4.0858895561911845,1.2868685939095237,2.7990209514444526,3.467397371927897,0.9851523439089457,2.4822450478871665,122.72244381904602,False,,,2,623bbfd523c44028b7e4432f2648b73f,2021-01-09_16-57-35,1610211455,251.59611892700195,1477,6a818439ea48,172.28.0.2,251.59611892700195,0,2,71b4b_00002
3.4939370046962392,1.0086296959356829,2.485307281667536,3.0986787478129068,0.8207910060882568,2.27788774172465,121.91726279258728,False,,,3,623bbfd523c44028b7e4432f2648b73f,2021-01-09_16-59-37,1610211577,373.51338171958923,1477,6a818439ea48,172.28.0.2,373.51338171958923,0,3,71b4b_00002
3.2400424697182397,0.8922456855123694,2.347796776077964,2.891772508621216,0.7312076290448507,2.16056489944458,123.68055939674377,False,,,4,623bbfd523c44028b7e4432f2648b73f,2021-01-09_17-01-40,1610211700,497.193941116333,1477,6a818439ea48,172.28.0.2,497.193941116333,0,4,71b4b_00002
3.1157294403422964,0.8399006074125116,2.275828816673972,2.795193592707316,0.7115174730618795,2.0836760997772217,121.90325880050659,False,,,5,623bbfd523c44028b7e4432f2648b73f,2021-01-09_17-03-42,1610211822,619.0971999168396,1477,6a818439ea48,172.28.0.2,619.0971999168396,0,5,71b4b_00002
3.0835085023533213,0.857435789975253,2.2260727123780684,2.7473631699879966,0.6665298342704773,2.080833355585734,119.55855464935303,False,,,6,623bbfd523c44028b7e4432f2648b73f,2021-01-09_17-05-42,1610211942,738.6557545661926,1477,6a818439ea48,172.28.0.2,738.6557545661926,0,6,71b4b_00002
2.9186477877876977,0.7540087808262218,2.164639001542872,2.656010548273722,0.634330948193868,2.0216796000798545,118.72346758842468,False,,,7,623bbfd523c44028b7e4432f2648b73f,2021-01-09_17-07-41,1610212061,857.3792221546173,1477,6a818439ea48,172.28.0.2,857.3792221546173,0,7,71b4b_00002
2.7461135495792734,0.7259515225887299,2.0201620242812415,2.592864990234375,0.6354148189226786,1.9574501911799114,122.63009452819824,False,,,8,623bbfd523c44028b7e4432f2648b73f,2021-01-09_17-09-43,1610212183,980.0093166828156,1477,6a818439ea48,172.28.0.2,980.0093166828156,0,8,71b4b_00002
2.669542496854609,0.6679268127137964,2.00161568143151,2.5078813234965005,0.6208724975585938,1.887008786201477,121.19328594207764,False,,,9,623bbfd523c44028b7e4432f2648b73f,2021-01-09_17-11-44,1610212304,1101.2026026248932,1477,6a818439ea48,172.28.0.2,1101.2026026248932,0,9,71b4b_00002
2.696595159443942,0.7178896990689364,1.9787054495377974,2.5114973386128745,0.5662115216255188,1.9452857971191406,122.66454291343689,False,,,10,623bbfd523c44028b7e4432f2648b73f,2021-01-09_17-13-47,1610212427,1223.86714553833,1477,6a818439ea48,172.28.0.2,1223.86714553833,0,10,71b4b_00002
