train_avg_loss,train_classification_loss,train_regression_loss,val_avg_loss,val_classification_loss,val_regression_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
4.864470060055073,1.80347733807987,3.060992724796724,3.4811275720596315,1.0100260108709336,2.4711015820503235,132.54942154884338,False,,,1,83ff190487b946bf90eac3c42d185a82,2021-01-09_16-14-31,1610208871,132.54942154884338,648,6a818439ea48,172.28.0.2,132.54942154884338,0,1,71b4b_00000
3.481466074667033,1.0003373977347945,2.481128683457008,3.020609736442566,0.8067590862512588,2.2138506412506103,119.48800730705261,False,,,2,83ff190487b946bf90eac3c42d185a82,2021-01-09_16-16-30,1610208990,252.037428855896,648,6a818439ea48,172.28.0.2,252.037428855896,0,2,71b4b_00000
3.115548798318445,0.8477190027575521,2.267829794855513,2.87466276884079,0.7924746870994568,2.082188093662262,119.98255753517151,False,,,3,83ff190487b946bf90eac3c42d185a82,2021-01-09_16-18-30,1610209110,372.0199863910675,648,6a818439ea48,172.28.0.2,372.0199863910675,0,3,71b4b_00000
2.913542943593313,0.7831762660537246,2.1303666808901456,2.64881147146225,0.6797718301415443,1.9690396249294282,119.18647122383118,False,,,4,83ff190487b946bf90eac3c42d185a82,2021-01-09_16-20-30,1610209230,491.2064576148987,648,6a818439ea48,172.28.0.2,491.2064576148987,0,4,71b4b_00000
2.7541496556186114,0.7249904899202155,2.0291591671091567,2.5080103874206543,0.6096525654196739,1.8983578324317931,121.38867664337158,False,,,5,83ff190487b946bf90eac3c42d185a82,2021-01-09_16-22-31,1610209351,612.5951342582703,648,6a818439ea48,172.28.0.2,612.5951342582703,0,5,71b4b_00000
2.630472049910641,0.6851371383878606,1.9453349092302943,2.3715652585029603,0.5509601712226868,1.8206050753593446,122.58033275604248,False,,,6,83ff190487b946bf90eac3c42d185a82,2021-01-09_16-24-33,1610209473,735.1754670143127,648,6a818439ea48,172.28.0.2,735.1754670143127,0,6,71b4b_00000
2.544535890838804,0.6429798227442792,1.901556067212799,2.26136719584465,0.5459195524454117,1.7154476284980773,120.54883289337158,False,,,7,83ff190487b946bf90eac3c42d185a82,2021-01-09_16-26-34,1610209594,855.7242999076843,648,6a818439ea48,172.28.0.2,855.7242999076843,0,7,71b4b_00000
2.5370098909682777,0.649753147857429,1.8872567358806993,2.3038470447063446,0.5486542224884033,1.7551928400993346,121.45661234855652,False,,,8,83ff190487b946bf90eac3c42d185a82,2021-01-09_16-28-35,1610209715,977.1809122562408,648,6a818439ea48,172.28.0.2,977.1809122562408,0,8,71b4b_00000
2.440401501204135,0.6268401946541826,1.813561310429545,2.2558039307594298,0.5157766252756119,1.7400273144245149,123.27566742897034,False,,,9,83ff190487b946bf90eac3c42d185a82,2021-01-09_16-30-39,1610209839,1100.4565796852112,648,6a818439ea48,172.28.0.2,1100.4565796852112,0,9,71b4b_00000
2.396147098061601,0.6085690293439041,1.7875780770059169,2.206793224811554,0.5113718181848526,1.6954213798046112,122.77994847297668,False,,,10,83ff190487b946bf90eac3c42d185a82,2021-01-09_16-32-42,1610209962,1223.2365281581879,648,6a818439ea48,172.28.0.2,1223.2365281581879,0,10,71b4b_00000
