train_loss,train_acc,val_loss,val_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
1.8023692085931076,0.2499194847020934,1.8991604830907738,0.2782608695652174,36.13193655014038,False,,,1,1a03eb69107e421595213233e1938712,2021-01-11_10-12-25,1610359945,36.13193655014038,1942,8ad561e2a8be,172.28.0.2,36.13193655014038,0,1,6a5dd_00000
1.3306871802430607,0.4151368760064412,1.2472910365332728,0.5845410628019323,32.36670732498169,False,,,2,1a03eb69107e421595213233e1938712,2021-01-11_10-12-57,1610359977,68.49864387512207,1942,8ad561e2a8be,172.28.0.2,68.49864387512207,0,2,6a5dd_00000
0.8007847267024567,0.699194847020934,0.3371394297818919,0.8927536231884058,32.14232802391052,False,,,3,1a03eb69107e421595213233e1938712,2021-01-11_10-13-30,1610360010,100.64097189903259,1942,8ad561e2a8be,172.28.0.2,100.64097189903259,0,3,6a5dd_00000
0.39799154860626657,0.8631239935587762,0.12819627942742357,0.9555555555555555,32.84930205345154,False,,,4,1a03eb69107e421595213233e1938712,2021-01-11_10-14-02,1610360042,133.49027395248413,1942,8ad561e2a8be,172.28.0.2,133.49027395248413,0,4,6a5dd_00000
0.18223743870975856,0.933011272141707,0.11567250134293543,0.9632850241545894,32.09838247299194,False,,,5,1a03eb69107e421595213233e1938712,2021-01-11_10-14-34,1610360074,165.58865642547607,1942,8ad561e2a8be,172.28.0.2,165.58865642547607,0,5,6a5dd_00000
0.08474833808966668,0.9719806763285025,0.061877421370557996,0.9806763285024155,33.102036476135254,False,,,6,1a03eb69107e421595213233e1938712,2021-01-11_10-15-08,1610360108,198.69069290161133,1942,8ad561e2a8be,172.28.0.2,198.69069290161133,0,6,6a5dd_00000
0.056184830442551806,0.9803542673107891,0.03649757481992701,0.9864734299516909,33.624841928482056,False,,,7,1a03eb69107e421595213233e1938712,2021-01-11_10-15-41,1610360141,232.31553483009338,1942,8ad561e2a8be,172.28.0.2,232.31553483009338,0,7,6a5dd_00000
0.02977219155675456,0.991304347826087,0.008195441203698039,0.996135265700483,33.78699588775635,False,,,8,1a03eb69107e421595213233e1938712,2021-01-11_10-16-15,1610360175,266.10253071784973,1942,8ad561e2a8be,172.28.0.2,266.10253071784973,0,8,6a5dd_00000
0.009838588089048469,0.9977455716586152,0.006659483439381476,0.996135265700483,32.996891021728516,False,,,9,1a03eb69107e421595213233e1938712,2021-01-11_10-16-48,1610360208,299.09942173957825,1942,8ad561e2a8be,172.28.0.2,299.09942173957825,0,9,6a5dd_00000
0.008695914755564105,0.9971014492753624,0.0027499664096137786,0.9980676328502415,32.94955015182495,False,,,10,1a03eb69107e421595213233e1938712,2021-01-11_10-17-21,1610360241,332.0489718914032,1942,8ad561e2a8be,172.28.0.2,332.0489718914032,0,10,6a5dd_00000
0.0056638862746270216,0.9980676328502416,0.003771229176467494,0.9971014492753623,32.45079565048218,False,,,11,1a03eb69107e421595213233e1938712,2021-01-11_10-17-53,1610360273,364.4997675418854,1942,8ad561e2a8be,172.28.0.2,364.4997675418854,0,11,6a5dd_00000
0.007127084495318309,0.9977455716586152,0.0031101834302846793,0.9971014492753623,32.59469699859619,False,,,12,1a03eb69107e421595213233e1938712,2021-01-11_10-18-26,1610360306,397.09446454048157,1942,8ad561e2a8be,172.28.0.2,397.09446454048157,0,12,6a5dd_00000
0.008269492385617949,0.9977455716586152,0.00519213655470539,0.9971014492753623,33.75442576408386,False,,,13,1a03eb69107e421595213233e1938712,2021-01-11_10-19-00,1610360340,430.84889030456543,1942,8ad561e2a8be,172.28.0.2,430.84889030456543,0,13,6a5dd_00000
0.006606537348075335,0.9974235104669887,0.0012358019933138118,0.9990338164251208,33.821210861206055,False,,,14,1a03eb69107e421595213233e1938712,2021-01-11_10-19-34,1610360374,464.6701011657715,1942,8ad561e2a8be,172.28.0.2,464.6701011657715,0,14,6a5dd_00000
0.00660327880005458,0.9974235104669887,0.001969447483162989,0.9980676328502415,33.17629671096802,False,,,15,1a03eb69107e421595213233e1938712,2021-01-11_10-20-07,1610360407,497.8463978767395,1942,8ad561e2a8be,172.28.0.2,497.8463978767395,0,15,6a5dd_00000
0.004072124385817846,0.9980676328502416,0.0011063216061528503,0.9990338164251208,32.90922141075134,False,,,16,1a03eb69107e421595213233e1938712,2021-01-11_10-20-40,1610360440,530.7556192874908,1942,8ad561e2a8be,172.28.0.2,530.7556192874908,0,16,6a5dd_00000
0.007699884873926457,0.9958132045088567,0.0028649335845306297,0.9971014492753623,32.93632698059082,False,,,17,1a03eb69107e421595213233e1938712,2021-01-11_10-21-13,1610360473,563.6919462680817,1942,8ad561e2a8be,172.28.0.2,563.6919462680817,0,17,6a5dd_00000
0.00523891199975691,0.9971014492753624,0.0017504334797338937,0.9990338164251208,32.731483936309814,False,,,18,1a03eb69107e421595213233e1938712,2021-01-11_10-21-45,1610360505,596.4234302043915,1942,8ad561e2a8be,172.28.0.2,596.4234302043915,0,18,6a5dd_00000
0.004990942103070822,0.9977455716586152,0.0017020424868749633,0.9990338164251208,33.039952754974365,False,,,19,1a03eb69107e421595213233e1938712,2021-01-11_10-22-18,1610360538,629.4633829593658,1942,8ad561e2a8be,172.28.0.2,629.4633829593658,0,19,6a5dd_00000
