train_avg_loss,train_classification_loss,train_regression_loss,val_avg_loss,val_classification_loss,val_regression_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
5.821023670173961,2.4371620959784153,3.3838615445695686,4.221058011054993,1.4097475588321686,2.8113104939460754,127.11434388160706,False,,,1,eda02190da2242b195f665e0409a7fa4,2021-01-09_18-17-59,1610216279,127.11434388160706,2209,6a818439ea48,172.28.0.2,127.11434388160706,0,1,71b4b_00006
4.447656790885699,1.6133127967281455,2.8343440019167385,3.7261153936386107,1.0938960403203963,2.632219398021698,122.28144574165344,False,,,2,eda02190da2242b195f665e0409a7fa4,2021-01-09_18-20-02,1610216402,249.3957896232605,2209,6a818439ea48,172.28.0.2,249.3957896232605,0,2,71b4b_00006
3.904443943994285,1.2465382101973133,2.657905726743168,3.4464320302009583,0.9465214043855668,2.499910628795624,124.19951891899109,False,,,3,eda02190da2242b195f665e0409a7fa4,2021-01-09_18-22-06,1610216526,373.5953085422516,2209,6a818439ea48,172.28.0.2,373.5953085422516,0,3,71b4b_00006
3.6733451891227586,1.1241050775234516,2.5492400953755574,3.260073947906494,0.9065598338842392,2.353514087200165,124.56047105789185,False,,,4,eda02190da2242b195f665e0409a7fa4,2021-01-09_18-24-10,1610216650,498.15577960014343,2209,6a818439ea48,172.28.0.2,498.15577960014343,0,4,71b4b_00006
3.455080932414038,1.0174624526641778,2.4376184926230526,3.111063778400421,0.8313986688852311,2.2796651244163515,125.24867820739746,False,,,5,eda02190da2242b195f665e0409a7fa4,2021-01-09_18-26-16,1610216776,623.4044578075409,2209,6a818439ea48,172.28.0.2,623.4044578075409,0,5,71b4b_00006
3.3321052556912574,0.9416641284375501,2.3904411362473077,3.040477430820465,0.793929061293602,2.2465483784675597,126.70918154716492,False,,,6,eda02190da2242b195f665e0409a7fa4,2021-01-09_18-28-22,1610216902,750.1136393547058,2209,6a818439ea48,172.28.0.2,750.1136393547058,0,6,71b4b_00006
3.1911893920785577,0.8898301373219349,2.301359263397533,2.945055031776428,0.7616376429796219,2.183417373895645,125.9007306098938,False,,,7,eda02190da2242b195f665e0409a7fa4,2021-01-09_18-30-28,1610217028,876.0143699645996,2209,6a818439ea48,172.28.0.2,876.0143699645996,0,7,71b4b_00006
3.104645690974399,0.8640228464053228,2.240622847037908,2.821068799495697,0.7080189988017083,2.1130498170852663,125.19085216522217,False,,,8,eda02190da2242b195f665e0409a7fa4,2021-01-09_18-32-33,1610217153,1001.2052221298218,2209,6a818439ea48,172.28.0.2,1001.2052221298218,0,8,71b4b_00006
3.0524130565880316,0.8340420431992006,2.218371018150149,2.810171091556549,0.6884221062064171,2.121749019622803,123.26330494880676,False,,,9,eda02190da2242b195f665e0409a7fa4,2021-01-09_18-34-37,1610217277,1124.4685270786285,2209,6a818439ea48,172.28.0.2,1124.4685270786285,0,9,71b4b_00006
2.943078395177627,0.7938195024369031,2.1492588957385905,2.722524273395538,0.6676452815532684,2.05487899184227,125.49057245254517,False,,,10,eda02190da2242b195f665e0409a7fa4,2021-01-09_18-36-42,1610217402,1249.9590995311737,2209,6a818439ea48,172.28.0.2,1249.9590995311737,0,10,71b4b_00006
