train_avg_loss,train_classification_loss,train_regression_loss,val_avg_loss,val_classification_loss,val_regression_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
6.727488379729421,2.135305176701462,4.592183217667697,3.5325560910361156,1.0012012124061584,2.5313548701150075,128.6839632987976,False,,,1,adb51a804edd45f7b738f90750d9440a,2021-01-09_18-38-53,1610217533,128.6839632987976,2339,6a818439ea48,172.28.0.2,128.6839632987976,0,1,71b4b_00007
3.700619183088604,1.0926797567752369,2.607939418993498,3.3292711802891324,0.8584605625697544,2.4708106177193776,125.55916810035706,False,,,2,adb51a804edd45f7b738f90750d9440a,2021-01-09_18-40-58,1610217658,254.24313139915466,2339,6a818439ea48,172.28.0.2,254.24313139915466,0,2,71b4b_00007
3.2766956195496677,0.8810280812414069,2.3956675424910427,2.8197524547576904,0.685271510056087,2.1344809532165527,122.28563451766968,False,,,3,adb51a804edd45f7b738f90750d9440a,2021-01-09_18-43-00,1610217780,376.52876591682434,2339,6a818439ea48,172.28.0.2,376.52876591682434,0,3,71b4b_00007
3.0772998834911145,0.808404266834259,2.2688956281595063,2.7051808834075928,0.6387627295085362,2.066418136869158,124.73446798324585,False,,,4,adb51a804edd45f7b738f90750d9440a,2021-01-09_18-45-05,1610217905,501.2632339000702,2339,6a818439ea48,172.28.0.2,501.2632339000702,0,4,71b4b_00007
2.985619954895555,0.7883969754503485,2.1972229710796425,2.740804297583444,0.7063061594963074,2.0344981466020857,126.76410055160522,False,,,5,adb51a804edd45f7b738f90750d9440a,2021-01-09_18-47-12,1610218032,628.0273344516754,2339,6a818439ea48,172.28.0.2,628.0273344516754,0,5,71b4b_00007
2.8853992202825713,0.7430387552370105,2.142360473933973,2.480662022318159,0.5927623893533435,1.8878996201923914,123.80886173248291,False,,,6,adb51a804edd45f7b738f90750d9440a,2021-01-09_18-49-16,1610218156,751.8361961841583,2339,6a818439ea48,172.28.0.2,751.8361961841583,0,6,71b4b_00007
2.724473526603297,0.6815481630333683,2.0429253578186035,2.6885390281677246,0.626503220626286,2.062035850116185,128.85256433486938,False,,,7,adb51a804edd45f7b738f90750d9440a,2021-01-09_18-51-25,1610218285,880.6887605190277,2339,6a818439ea48,172.28.0.2,880.6887605190277,0,7,71b4b_00007
2.733953413210417,0.6707073188664621,2.0632460932982597,2.4311892986297607,0.6037552441869464,1.8274340799876623,124.13826656341553,False,,,8,adb51a804edd45f7b738f90750d9440a,2021-01-09_18-53-29,1610218409,1004.8270270824432,2339,6a818439ea48,172.28.0.2,1004.8270270824432,0,8,71b4b_00007
2.57402453506202,0.6463429499090764,1.9276815778330754,2.576493876320975,0.6063433076654162,1.9701506069728307,127.78918528556824,False,,,9,adb51a804edd45f7b738f90750d9440a,2021-01-09_18-55-36,1610218536,1132.6162123680115,2339,6a818439ea48,172.28.0.2,1132.6162123680115,0,9,71b4b_00007
2.4461428031586765,0.6143726805845896,1.831770148193627,2.556309529713222,0.6191230245998928,1.9371864625385828,127.05456781387329,False,,,10,adb51a804edd45f7b738f90750d9440a,2021-01-09_18-57-43,1610218663,1259.6707801818848,2339,6a818439ea48,172.28.0.2,1259.6707801818848,0,10,71b4b_00007
