train_loss,train_acc,val_loss,val_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.41082850241890323,0.8685897435897436,0.021272683208364816,0.9838095238095238,29.363744974136353,False,,,1,b5cc579667ea4643ac71d787d3634fe9,2021-01-11_09-02-56,1610355776,29.363744974136353,885,8ad561e2a8be,172.28.0.2,29.363744974136353,0,1,30821_00004
0.0141784542629746,0.9932692307692308,0.009327186429207879,0.9847619047619047,25.331885814666748,False,,,2,b5cc579667ea4643ac71d787d3634fe9,2021-01-11_09-03-21,1610355801,54.6956307888031,885,8ad561e2a8be,172.28.0.2,54.6956307888031,0,2,30821_00004
0.00789039037682904,0.9939102564102564,0.00412523653036693,0.9847619047619047,25.586033821105957,False,,,3,b5cc579667ea4643ac71d787d3634fe9,2021-01-11_09-03-47,1610355827,80.28166460990906,885,8ad561e2a8be,172.28.0.2,80.28166460990906,0,3,30821_00004
0.004131418554998862,0.9942307692307693,0.0028843460603439736,0.9847619047619047,25.340351104736328,False,,,4,b5cc579667ea4643ac71d787d3634fe9,2021-01-11_09-04-12,1610355852,105.62201571464539,885,8ad561e2a8be,172.28.0.2,105.62201571464539,0,4,30821_00004
0.003934299231444199,0.9939102564102564,0.002417200069342341,0.9847619047619047,25.34384536743164,False,,,5,b5cc579667ea4643ac71d787d3634fe9,2021-01-11_09-04-38,1610355878,130.96586108207703,885,8ad561e2a8be,172.28.0.2,130.96586108207703,0,5,30821_00004
0.0029303029663144396,0.9942307692307693,0.002019400374708875,0.9847619047619047,25.6419038772583,False,,,6,b5cc579667ea4643ac71d787d3634fe9,2021-01-11_09-05-03,1610355903,156.60776495933533,885,8ad561e2a8be,172.28.0.2,156.60776495933533,0,6,30821_00004
0.0018876810937049763,0.9942307692307693,0.0015100488934244607,0.9847619047619047,25.42958950996399,False,,,7,b5cc579667ea4643ac71d787d3634fe9,2021-01-11_09-05-29,1610355929,182.03735446929932,885,8ad561e2a8be,172.28.0.2,182.03735446929932,0,7,30821_00004
0.0023962321818264453,0.9942307692307693,0.0018771735143603846,0.9847619047619047,25.136334657669067,False,,,8,b5cc579667ea4643ac71d787d3634fe9,2021-01-11_09-05-54,1610355954,207.17368912696838,885,8ad561e2a8be,172.28.0.2,207.17368912696838,0,8,30821_00004
0.0017533192314798586,0.9942307692307693,0.0014694634290035105,0.9847619047619047,25.035650730133057,False,,,9,b5cc579667ea4643ac71d787d3634fe9,2021-01-11_09-06-19,1610355979,232.20933985710144,885,8ad561e2a8be,172.28.0.2,232.20933985710144,0,9,30821_00004
0.0014085381253188154,0.9942307692307693,0.0015858413312872428,0.9847619047619047,25.450894117355347,False,,,10,b5cc579667ea4643ac71d787d3634fe9,2021-01-11_09-06-44,1610356004,257.6602339744568,885,8ad561e2a8be,172.28.0.2,257.6602339744568,0,10,30821_00004
