train_loss,train_acc,val_loss,val_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
1.8196410352673125,0.26473429951690824,1.474944141694313,0.38454106280193234,35.2800350189209,False,,,1,293d545f0f9c4701b1d7ffbaa45a8c1e,2021-01-11_09-11-38,1610356298,35.2800350189209,935,8ad561e2a8be,172.28.0.2,35.2800350189209,0,1,30821_00006
1.223586209691857,0.485024154589372,3.647905013062384,0.5256038647342995,31.69907546043396,False,,,2,293d545f0f9c4701b1d7ffbaa45a8c1e,2021-01-11_09-12-10,1610356330,66.97911047935486,935,8ad561e2a8be,172.28.0.2,66.97911047935486,0,2,30821_00006
0.678618028430919,0.7423510466988729,0.4298223426261836,0.8628019323671497,31.93725824356079,False,,,3,293d545f0f9c4701b1d7ffbaa45a8c1e,2021-01-11_09-12-42,1610356362,98.91636872291565,935,8ad561e2a8be,172.28.0.2,98.91636872291565,0,3,30821_00006
0.29942123032937606,0.8988727858293076,0.11677547078270348,0.9613526570048309,31.491218328475952,False,,,4,293d545f0f9c4701b1d7ffbaa45a8c1e,2021-01-11_09-13-13,1610356393,130.4075870513916,935,8ad561e2a8be,172.28.0.2,130.4075870513916,0,4,30821_00006
0.16429992442598737,0.9465378421900161,0.06562396991658553,0.9748792270531401,31.65944743156433,False,,,5,293d545f0f9c4701b1d7ffbaa45a8c1e,2021-01-11_09-13-45,1610356425,162.06703448295593,935,8ad561e2a8be,172.28.0.2,162.06703448295593,0,5,30821_00006
0.06852247416724958,0.9768115942028985,0.01377420095116089,0.9971014492753623,31.42159605026245,False,,,6,293d545f0f9c4701b1d7ffbaa45a8c1e,2021-01-11_09-14-16,1610356456,193.48863053321838,935,8ad561e2a8be,172.28.0.2,193.48863053321838,0,6,30821_00006
0.05098609273887272,0.9822866344605475,0.06484036687030434,0.9758454106280193,31.931387662887573,False,,,7,293d545f0f9c4701b1d7ffbaa45a8c1e,2021-01-11_09-14-48,1610356488,225.42001819610596,935,8ad561e2a8be,172.28.0.2,225.42001819610596,0,7,30821_00006
0.013661396067837138,0.9945249597423511,0.0046377352854185434,0.9980676328502415,31.759344339370728,False,,,8,293d545f0f9c4701b1d7ffbaa45a8c1e,2021-01-11_09-15-20,1610356520,257.1793625354767,935,8ad561e2a8be,172.28.0.2,257.1793625354767,0,8,30821_00006
0.010977248856050534,0.9961352657004832,0.0029661335143309725,0.9990338164251208,31.818803310394287,False,,,9,293d545f0f9c4701b1d7ffbaa45a8c1e,2021-01-11_09-15-52,1610356552,288.998165845871,935,8ad561e2a8be,172.28.0.2,288.998165845871,0,9,30821_00006
0.009603345484295762,0.9974235104669887,0.0035990318272204006,0.9980676328502415,31.637987852096558,False,,,10,293d545f0f9c4701b1d7ffbaa45a8c1e,2021-01-11_09-16-24,1610356584,320.63615369796753,935,8ad561e2a8be,172.28.0.2,320.63615369796753,0,10,30821_00006
