train_loss,train_acc,val_loss,val_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.5458715573669626,0.8221153846153846,0.06494670911204248,0.9809523809523809,29.69351601600647,False,,,1,bc3d5adc90e6471188ee32edac03a63f,2021-01-11_09-29-54,1610357394,29.69351601600647,1102,8ad561e2a8be,172.28.0.2,29.69351601600647,0,1,30821_00013
0.042294660391500934,0.9913461538461539,0.020657105043175673,0.9838095238095238,25.452022075653076,False,,,2,bc3d5adc90e6471188ee32edac03a63f,2021-01-11_09-30-20,1610357420,55.145538091659546,1102,8ad561e2a8be,172.28.0.2,55.145538091659546,0,2,30821_00013
0.015531911109484589,0.9942307692307693,0.014514948350510428,0.9838095238095238,25.493436574935913,False,,,3,bc3d5adc90e6471188ee32edac03a63f,2021-01-11_09-30-45,1610357445,80.63897466659546,1102,8ad561e2a8be,172.28.0.2,80.63897466659546,0,3,30821_00013
0.010269208880177197,0.9942307692307693,0.009554235686193265,0.9828571428571429,25.18042755126953,False,,,4,bc3d5adc90e6471188ee32edac03a63f,2021-01-11_09-31-10,1610357470,105.81940221786499,1102,8ad561e2a8be,172.28.0.2,105.81940221786499,0,4,30821_00013
0.007316906051038621,0.9935897435897436,0.007948201465021287,0.9838095238095238,24.904558658599854,False,,,5,bc3d5adc90e6471188ee32edac03a63f,2021-01-11_09-31-35,1610357495,130.72396087646484,1102,8ad561e2a8be,172.28.0.2,130.72396087646484,0,5,30821_00013
0.005492998668341897,0.9942307692307693,0.005916106509310858,0.9847619047619047,25.00842785835266,False,,,6,bc3d5adc90e6471188ee32edac03a63f,2021-01-11_09-32-00,1610357520,155.7323887348175,1102,8ad561e2a8be,172.28.0.2,155.7323887348175,0,6,30821_00013
0.004834290669084741,0.9942307692307693,0.0054405295194703196,0.9847619047619047,25.504305124282837,False,,,7,bc3d5adc90e6471188ee32edac03a63f,2021-01-11_09-32-26,1610357546,181.23669385910034,1102,8ad561e2a8be,172.28.0.2,181.23669385910034,0,7,30821_00013
0.00349866379021058,0.9942307692307693,0.005004479943863338,0.9847619047619047,25.36780571937561,False,,,8,bc3d5adc90e6471188ee32edac03a63f,2021-01-11_09-32-51,1610357571,206.60449957847595,1102,8ad561e2a8be,172.28.0.2,206.60449957847595,0,8,30821_00013
0.004296481013723399,0.9942307692307693,0.0053374777013613355,0.9847619047619047,25.097874879837036,False,,,9,bc3d5adc90e6471188ee32edac03a63f,2021-01-11_09-33-16,1610357596,231.702374458313,1102,8ad561e2a8be,172.28.0.2,231.702374458313,0,9,30821_00013
0.003952783414346273,0.9942307692307693,0.005793215816818355,0.9838095238095238,25.14904260635376,False,,,10,bc3d5adc90e6471188ee32edac03a63f,2021-01-11_09-33-41,1610357621,256.85141706466675,1102,8ad561e2a8be,172.28.0.2,256.85141706466675,0,10,30821_00013
