train_avg_loss,train_classification_loss,train_regression_loss,val_avg_loss,val_classification_loss,val_regression_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
6.824112155220726,2.650447379459034,4.173664819110524,4.51592477162679,1.483628273010254,3.0322964986165366,133.5561330318451,False,,,1,5cea007f7c10481a8fca37bb7144677f,2021-01-09_18-59-59,1610218799,133.5561330318451,2467,6a818439ea48,172.28.0.2,133.5561330318451,0,1,71b4b_00008
4.530740911310369,1.5838794383135708,2.946861516345631,3.7082389990488687,1.137088457743327,2.571150541305542,130.95649003982544,False,,,2,5cea007f7c10481a8fca37bb7144677f,2021-01-09_19-02-10,1610218930,264.51262307167053,2467,6a818439ea48,172.28.0.2,264.51262307167053,0,2,71b4b_00008
3.905281500382857,1.2765805314887653,2.6287009607661855,3.380903720855713,0.9493625164031982,2.4315412044525146,132.57786679267883,False,,,3,5cea007f7c10481a8fca37bb7144677f,2021-01-09_19-04-22,1610219062,397.09048986434937,2467,6a818439ea48,172.28.0.2,397.09048986434937,0,3,71b4b_00008
3.608317732810974,1.0965729464184155,2.5117447592995386,3.173763910929362,0.8843866586685181,2.289377291997274,133.19852781295776,False,,,4,5cea007f7c10481a8fca37bb7144677f,2021-01-09_19-06-35,1610219195,530.2890176773071,2467,6a818439ea48,172.28.0.2,530.2890176773071,0,4,71b4b_00008
3.279635635289279,0.9223923737352545,2.357243288647045,2.9979893366495767,0.7744346857070923,2.2235546112060547,131.75596046447754,False,,,5,5cea007f7c10481a8fca37bb7144677f,2021-01-09_19-08-47,1610219327,662.0449781417847,2467,6a818439ea48,172.28.0.2,662.0449781417847,0,5,71b4b_00008
3.2568710175427524,0.887084424495697,2.369786598465659,2.8974454402923584,0.733372688293457,2.1640727519989014,132.73684072494507,False,,,6,5cea007f7c10481a8fca37bb7144677f,2021-01-09_19-11-00,1610219460,794.7818188667297,2467,6a818439ea48,172.28.0.2,794.7818188667297,0,6,71b4b_00008
3.0943131880326704,0.831050921570171,2.2632622718811035,2.7845427989959717,0.6665923198064169,2.117950518925985,133.31465363502502,False,,,7,5cea007f7c10481a8fca37bb7144677f,2021-01-09_19-13-13,1610219593,928.0964725017548,2467,6a818439ea48,172.28.0.2,928.0964725017548,0,7,71b4b_00008
2.942143830386075,0.7601252279498361,2.182018583471125,2.7324330806732178,0.6621173818906149,2.070315678914388,132.46237444877625,False,,,8,5cea007f7c10481a8fca37bb7144677f,2021-01-09_19-15-26,1610219726,1060.558846950531,2467,6a818439ea48,172.28.0.2,1060.558846950531,0,8,71b4b_00008
2.8936647285114634,0.730074180798097,2.1635905395854604,2.682730515797933,0.6429128845532736,2.0398176511128745,134.3831763267517,False,,,9,5cea007f7c10481a8fca37bb7144677f,2021-01-09_19-17-40,1610219860,1194.9420232772827,2467,6a818439ea48,172.28.0.2,1194.9420232772827,0,9,71b4b_00008
2.788668838414279,0.7185186256061901,2.070150223645297,2.593782822291056,0.6238488554954529,1.9699339866638184,130.11029481887817,False,,,10,5cea007f7c10481a8fca37bb7144677f,2021-01-09_19-19-50,1610219990,1325.052318096161,2467,6a818439ea48,172.28.0.2,1325.052318096161,0,10,71b4b_00008
