train_loss,train_acc,val_loss,val_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.405895382518243,0.8540192926045016,0.00434341108562666,0.9923076923076923,23.09532356262207,False,,,1,815963b890dd4f7b936d521c625c614a,2021-01-10_21-22-22,1610313742,23.09532356262207,4031,f2df993cc66b,172.28.0.2,23.09532356262207,0,1,df35f_00000
0.07089980391343705,0.9736334405144694,0.012801018715646689,0.9865384615384616,18.125123023986816,False,,,2,815963b890dd4f7b936d521c625c614a,2021-01-10_21-22-41,1610313761,41.22044658660889,4031,f2df993cc66b,172.28.0.2,41.22044658660889,0,2,df35f_00000
0.06515521022400711,0.9819935691318328,0.00046341940493011165,0.9942307692307693,17.97719979286194,False,,,3,815963b890dd4f7b936d521c625c614a,2021-01-10_21-22-58,1610313778,59.197646379470825,4031,f2df993cc66b,172.28.0.2,59.197646379470825,0,3,df35f_00000
0.02362152150168636,0.9909967845659164,0.00038052199984122125,0.9942307692307693,17.956404447555542,False,,,4,815963b890dd4f7b936d521c625c614a,2021-01-10_21-23-16,1610313796,77.15405082702637,4031,f2df993cc66b,172.28.0.2,77.15405082702637,0,4,df35f_00000
0.014452068574755363,0.9935691318327975,2.650535080885692e-05,0.9942307692307693,18.0112886428833,False,,,5,815963b890dd4f7b936d521c625c614a,2021-01-10_21-23-34,1610313814,95.16533946990967,4031,f2df993cc66b,172.28.0.2,95.16533946990967,0,5,df35f_00000
0.011311411356040732,0.9935691318327975,1.6431969303877847e-05,0.9942307692307693,18.484832048416138,False,,,6,815963b890dd4f7b936d521c625c614a,2021-01-10_21-23-53,1610313833,113.6501715183258,4031,f2df993cc66b,172.28.0.2,113.6501715183258,0,6,df35f_00000
0.006706720109743336,0.9961414790996784,1.2270727197115041e-05,0.9942307692307693,18.15115976333618,False,,,7,815963b890dd4f7b936d521c625c614a,2021-01-10_21-24-11,1610313851,131.801331281662,4031,f2df993cc66b,172.28.0.2,131.801331281662,0,7,df35f_00000
0.0017525527234881844,0.9967845659163987,1.6580180038995052e-05,0.9942307692307693,17.940612316131592,False,,,8,815963b890dd4f7b936d521c625c614a,2021-01-10_21-24-29,1610313869,149.74194359779358,4031,f2df993cc66b,172.28.0.2,149.74194359779358,0,8,df35f_00000
0.012186663452939171,0.994855305466238,1.8632257966872273e-05,0.9942307692307693,17.867940187454224,False,,,9,815963b890dd4f7b936d521c625c614a,2021-01-10_21-24-47,1610313887,167.6098837852478,4031,f2df993cc66b,172.28.0.2,167.6098837852478,0,9,df35f_00000
0.0018458893428425355,0.9967845659163987,6.537151528021376e-06,0.9942307692307693,18.18314218521118,False,,,10,815963b890dd4f7b936d521c625c614a,2021-01-10_21-25-05,1610313905,185.79302597045898,4031,f2df993cc66b,172.28.0.2,185.79302597045898,0,10,df35f_00000
0.004207853680123995,0.9954983922829582,1.2986124220445342e-05,0.9942307692307693,18.249849796295166,False,,,11,815963b890dd4f7b936d521c625c614a,2021-01-10_21-25-23,1610313923,204.04287576675415,4031,f2df993cc66b,172.28.0.2,204.04287576675415,0,11,df35f_00000
0.0016959075918331838,0.997427652733119,8.421826968655429e-06,0.9942307692307693,18.257786989212036,False,,,12,815963b890dd4f7b936d521c625c614a,2021-01-10_21-25-42,1610313942,222.3006627559662,4031,f2df993cc66b,172.28.0.2,222.3006627559662,0,12,df35f_00000
0.011552886502467472,0.994855305466238,1.2661123531889128e-05,0.9942307692307693,18.134111642837524,False,,,13,815963b890dd4f7b936d521c625c614a,2021-01-10_21-26-00,1610313960,240.4347743988037,4031,f2df993cc66b,172.28.0.2,240.4347743988037,0,13,df35f_00000
0.0025877357765416065,0.9967845659163987,6.1815045882668714e-06,0.9942307692307693,18.27846908569336,False,,,14,815963b890dd4f7b936d521c625c614a,2021-01-10_21-26-18,1610313978,258.71324348449707,4031,f2df993cc66b,172.28.0.2,258.71324348449707,0,14,df35f_00000
0.002177467877213296,0.997427652733119,7.761384013725238e-06,0.9942307692307693,18.316730260849,False,,,15,815963b890dd4f7b936d521c625c614a,2021-01-10_21-26-36,1610313996,277.02997374534607,4031,f2df993cc66b,172.28.0.2,277.02997374534607,0,15,df35f_00000
0.002660421941463484,0.9961414790996784,1.1614778628982618e-05,0.9942307692307693,18.250480890274048,False,,,16,815963b890dd4f7b936d521c625c614a,2021-01-10_21-26-55,1610314015,295.2804546356201,4031,f2df993cc66b,172.28.0.2,295.2804546356201,0,16,df35f_00000
0.013108854510568207,0.994855305466238,6.879256472039139e-06,0.9942307692307693,18.185858011245728,False,,,17,815963b890dd4f7b936d521c625c614a,2021-01-10_21-27-13,1610314033,313.46631264686584,4031,f2df993cc66b,172.28.0.2,313.46631264686584,0,17,df35f_00000
0.012605357769122829,0.994855305466238,1.7526347953542235e-05,0.9942307692307693,18.301321744918823,False,,,18,815963b890dd4f7b936d521c625c614a,2021-01-10_21-27-31,1610314051,331.76763439178467,4031,f2df993cc66b,172.28.0.2,331.76763439178467,0,18,df35f_00000
0.002988255070377486,0.9967845659163987,4.1275076307775074e-06,0.9942307692307693,18.295873880386353,False,,,19,815963b890dd4f7b936d521c625c614a,2021-01-10_21-27-49,1610314069,350.063508272171,4031,f2df993cc66b,172.28.0.2,350.063508272171,0,19,df35f_00000
