train_loss,train_acc,val_loss,val_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
1.6417815297985998,0.36843800322061193,1.2325883342951969,0.5980676328502416,36.882248878479004,False,,,1,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-32-32,1610361152,36.882248878479004,2310,8ad561e2a8be,172.28.0.2,36.882248878479004,0,1,391c1_00000
0.8036559937998724,0.6953301127214171,0.3326696457341313,0.8869565217391304,32.836371183395386,False,,,2,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-33-05,1610361185,69.71862006187439,2310,8ad561e2a8be,172.28.0.2,69.71862006187439,0,2,391c1_00000
0.36888782685246146,0.8731078904991949,0.30753713061230664,0.902415458937198,32.36121869087219,False,,,3,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-33-37,1610361217,102.07983875274658,2310,8ad561e2a8be,172.28.0.2,102.07983875274658,0,3,391c1_00000
0.17153307592500774,0.9326892109500805,0.16058850660944748,0.9594202898550724,33.0885055065155,False,,,4,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-34-10,1610361250,135.16834425926208,2310,8ad561e2a8be,172.28.0.2,135.16834425926208,0,4,391c1_00000
0.09763183139335574,0.9661835748792271,0.028176606520550644,0.9913043478260869,32.90402865409851,False,,,5,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-34-43,1610361283,168.0723729133606,2310,8ad561e2a8be,172.28.0.2,168.0723729133606,0,5,391c1_00000
0.040085927454068054,0.9871175523349437,0.008650908769103531,0.9951690821256038,32.629008293151855,False,,,6,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-35-16,1610361316,200.70138120651245,2310,8ad561e2a8be,172.28.0.2,200.70138120651245,0,6,391c1_00000
0.04728200904299993,0.9829307568438004,0.050873574011782934,0.9797101449275362,32.48181772232056,False,,,7,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-35-48,1610361348,233.183198928833,2310,8ad561e2a8be,172.28.0.2,233.183198928833,0,7,391c1_00000
0.016019497977002455,0.9958132045088567,0.0037853767959630923,0.9980676328502415,32.76012420654297,False,,,8,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-36-21,1610361381,265.943323135376,2310,8ad561e2a8be,172.28.0.2,265.943323135376,0,8,391c1_00000
0.011416916753646861,0.9971014492753624,0.0016291991310854999,0.9990338164251208,33.01489210128784,False,,,9,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-36-54,1610361414,298.9582152366638,2310,8ad561e2a8be,172.28.0.2,298.9582152366638,0,9,391c1_00000
0.00805503786249663,0.9974235104669887,0.00138288815911758,0.9990338164251208,33.029640197753906,False,,,10,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-37-27,1610361447,331.9878554344177,2310,8ad561e2a8be,172.28.0.2,331.9878554344177,0,10,391c1_00000
0.010889388286859142,0.9961352657004832,0.0015375850075338678,0.9990338164251208,32.78412985801697,False,,,11,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-38-00,1610361480,364.7719852924347,2310,8ad561e2a8be,172.28.0.2,364.7719852924347,0,11,391c1_00000
0.002880480749879366,0.9987117552334944,0.0012328838962198877,0.9990338164251208,32.60645127296448,False,,,12,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-38-32,1610361512,397.37843656539917,2310,8ad561e2a8be,172.28.0.2,397.37843656539917,0,12,391c1_00000
0.005615871981633726,0.9977455716586152,0.0008507006611161663,0.9990338164251208,32.67771911621094,False,,,13,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-39-05,1610361545,430.0561556816101,2310,8ad561e2a8be,172.28.0.2,430.0561556816101,0,13,391c1_00000
0.005769300536938671,0.9977455716586152,0.0010485389481597457,0.9990338164251208,32.66143226623535,False,,,14,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-39-38,1610361578,462.71758794784546,2310,8ad561e2a8be,172.28.0.2,462.71758794784546,0,14,391c1_00000
0.0029406236400973283,0.9990338164251208,0.0016017966128035021,0.9980676328502415,32.73775100708008,False,,,15,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-40-10,1610361610,495.45533895492554,2310,8ad561e2a8be,172.28.0.2,495.45533895492554,0,15,391c1_00000
0.0032759135768217957,0.9987117552334944,0.0010212474741627963,0.9990338164251208,32.448928117752075,False,,,16,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-40-43,1610361643,527.9042670726776,2310,8ad561e2a8be,172.28.0.2,527.9042670726776,0,16,391c1_00000
0.003373999521656424,0.998389694041868,0.0023228826493306666,0.9980676328502415,32.96005463600159,False,,,17,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-41-16,1610361676,560.8643217086792,2310,8ad561e2a8be,172.28.0.2,560.8643217086792,0,17,391c1_00000
0.00822298025590815,0.9971014492753624,0.0014061413421569047,0.9990338164251208,32.84543824195862,False,,,18,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-41-49,1610361709,593.7097599506378,2310,8ad561e2a8be,172.28.0.2,593.7097599506378,0,18,391c1_00000
0.006168057448249621,0.9967793880837359,0.0009484841834206315,0.9990338164251208,32.76008939743042,False,,,19,f911b9b73609435ab551620e99f4b8d1,2021-01-11_10-42-21,1610361741,626.4698493480682,2310,8ad561e2a8be,172.28.0.2,626.4698493480682,0,19,391c1_00000
