train_loss,train_acc,val_loss,val_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
1.7896625660083911,0.24025764895330112,1.5853376868266413,0.2985507246376812,35.6776864528656,False,,,1,8875180b69624a5b954ed59fe0ede61e,2021-01-11_09-59-19,1610359159,35.6776864528656,1370,8ad561e2a8be,172.28.0.2,35.6776864528656,0,1,30821_00024
1.367850008342961,0.3945249597423511,1.447973053668432,0.4995169082125604,31.86599636077881,False,,,2,8875180b69624a5b954ed59fe0ede61e,2021-01-11_09-59-51,1610359191,67.54368281364441,1370,8ad561e2a8be,172.28.0.2,67.54368281364441,0,2,30821_00024
0.7487453100824918,0.7127214170692432,0.6506968226690961,0.8115942028985507,31.911073684692383,False,,,3,8875180b69624a5b954ed59fe0ede61e,2021-01-11_10-00-23,1610359223,99.45475649833679,1370,8ad561e2a8be,172.28.0.2,99.45475649833679,0,3,30821_00024
0.32522541083629436,0.8863123993558777,0.21465422705444057,0.9217391304347826,32.03632736206055,False,,,4,8875180b69624a5b954ed59fe0ede61e,2021-01-11_10-00-55,1610359255,131.49108386039734,1370,8ad561e2a8be,172.28.0.2,131.49108386039734,0,4,30821_00024
0.12921796005096478,0.9542673107890499,0.03781930459204922,0.9903381642512077,32.26591634750366,False,,,5,8875180b69624a5b954ed59fe0ede61e,2021-01-11_10-01-27,1610359287,163.757000207901,1370,8ad561e2a8be,172.28.0.2,163.757000207901,0,5,30821_00024
0.06494076909751506,0.9790660225442834,0.08587638086416918,0.9710144927536232,32.02254343032837,False,,,6,8875180b69624a5b954ed59fe0ede61e,2021-01-11_10-01-59,1610359319,195.77954363822937,1370,8ad561e2a8be,172.28.0.2,195.77954363822937,0,6,30821_00024
0.0313670041686291,0.9874396135265701,0.04677640247393646,0.9874396135265701,31.776203870773315,False,,,7,8875180b69624a5b954ed59fe0ede61e,2021-01-11_10-02-31,1610359351,227.55574750900269,1370,8ad561e2a8be,172.28.0.2,227.55574750900269,0,7,30821_00024
0.016057404088199098,0.9938808373590983,0.02380596266662985,0.9893719806763285,31.849074125289917,False,,,8,8875180b69624a5b954ed59fe0ede61e,2021-01-11_10-03-03,1610359383,259.4048216342926,1370,8ad561e2a8be,172.28.0.2,259.4048216342926,0,8,30821_00024
0.009393655926062684,0.9961352657004832,0.01567837318466423,0.9932367149758454,32.177114963531494,False,,,9,8875180b69624a5b954ed59fe0ede61e,2021-01-11_10-03-35,1610359415,291.5819365978241,1370,8ad561e2a8be,172.28.0.2,291.5819365978241,0,9,30821_00024
0.006406273290969442,0.9977455716586152,0.014372101377114232,0.9951690821256038,31.878145694732666,False,,,10,8875180b69624a5b954ed59fe0ede61e,2021-01-11_10-04-07,1610359447,323.46008229255676,1370,8ad561e2a8be,172.28.0.2,323.46008229255676,0,10,30821_00024
