train_avg_loss,train_classification_loss,train_regression_loss,val_avg_loss,val_classification_loss,val_regression_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
6.619673059697737,2.8009758915817526,3.818697168115984,4.8457143647330145,1.8658350024904524,2.979879413332258,127.80180430412292,False,,,1,1cdea3e63d45439984e6e790b0acc0c9,2021-01-09_17-36-34,1610213794,127.80180430412292,1951,6a818439ea48,172.28.0.2,127.80180430412292,0,1,71b4b_00004
4.941254908578438,1.986508423821968,2.9547465140359446,4.2564834867204935,1.4199409995760237,2.836542470114572,123.13170838356018,False,,,2,1cdea3e63d45439984e6e790b0acc0c9,2021-01-09_17-38-37,1610213917,250.9335126876831,1951,6a818439ea48,172.28.0.2,250.9335126876831,0,2,71b4b_00004
4.475001025618169,1.6348226635079635,2.8401783391049036,3.932692187173026,1.220924666949681,2.7117675031934465,127.35144996643066,False,,,3,1cdea3e63d45439984e6e790b0acc0c9,2021-01-09_17-40-45,1610214045,378.28496265411377,1951,6a818439ea48,172.28.0.2,378.28496265411377,0,3,71b4b_00004
4.1080369907513,1.3760091170930027,2.732027894572208,3.6769435746329173,1.0713501061711992,2.6055934769766673,120.84875822067261,False,,,4,1cdea3e63d45439984e6e790b0acc0c9,2021-01-09_17-42-45,1610214165,499.1337208747864,1951,6a818439ea48,172.28.0.2,499.1337208747864,0,4,71b4b_00004
3.8285161905121385,1.2142052493597333,2.614310938015319,3.5397182873317172,1.0172637786184038,2.5224545001983643,124.35935354232788,False,,,5,1cdea3e63d45439984e6e790b0acc0c9,2021-01-09_17-44-50,1610214290,623.4930744171143,1951,6a818439ea48,172.28.0.2,623.4930744171143,0,5,71b4b_00004
3.6169312418552866,1.0845783248282315,2.532352924346924,3.3584542274475098,0.9351517387798854,2.423302480152675,120.33900356292725,False,,,6,1cdea3e63d45439984e6e790b0acc0c9,2021-01-09_17-46-50,1610214410,743.8320779800415,1951,6a818439ea48,172.28.0.2,743.8320779800415,0,6,71b4b_00004
3.514238110759802,1.0527766367845368,2.4614614938434802,3.2838569028036937,0.9103192601885114,2.373537642615182,119.40199637413025,False,,,7,1cdea3e63d45439984e6e790b0acc0c9,2021-01-09_17-48-50,1610214530,863.2340743541718,1951,6a818439ea48,172.28.0.2,863.2340743541718,0,7,71b4b_00004
3.4972777450293826,1.0276401754011188,2.4696375570799174,3.163649422781808,0.835083544254303,2.328565870012556,123.64805841445923,False,,,8,1cdea3e63d45439984e6e790b0acc0c9,2021-01-09_17-50-53,1610214653,986.882132768631,1951,6a818439ea48,172.28.0.2,986.882132768631,0,8,71b4b_00004
3.32407377895556,0.9450734142671552,2.379000368871187,3.0931910446711948,0.8134434052876064,2.279747690473284,125.39913511276245,False,,,9,1cdea3e63d45439984e6e790b0acc0c9,2021-01-09_17-52-59,1610214779,1112.2812678813934,1951,6a818439ea48,172.28.0.2,1112.2812678813934,0,9,71b4b_00004
3.2301890975550602,0.8965120336465668,2.3336770618171023,3.042909928730556,0.7991061466080802,2.2438038076673235,120.65183711051941,False,,,10,1cdea3e63d45439984e6e790b0acc0c9,2021-01-09_17-54-59,1610214899,1232.9331049919128,1951,6a818439ea48,172.28.0.2,1232.9331049919128,0,10,71b4b_00004
